,Generations,Run 1 ASF,Run 2 ASF,Run 3 ASF,Run 4 ASF,Run 5 ASF,Run 6 ASF,Run 7 ASF,Run 8 ASF,Run 9 ASF,Run 10 ASF,Average ASF
77,78,9759.9,9766.0,9754.8,9762.0,9756.0,9760.0,9760.666666666666,9761.0,9762.0,9763.0,9760.536666666667
78,79,9760.0,9766.0,9755.0,9762.0,9756.0,9760.0,9760.933333333332,9761.0,9762.0,9763.0,9760.593333333334
79,80,9760.0,9766.0,9755.0,9762.0,9756.0,9760.0,9761.466666666667,9761.0,9762.0,9763.0,9760.646666666667
80,81,9760.0,9766.0,9755.0,9762.0,9756.0,9760.0,9762.0,9761.0,9762.0,9763.0,9760.7
81,82,9760.0,9766.0,9755.8,9762.0,9756.0,9760.0,9762.0,9761.0,9762.0,9763.0,9760.78
82,83,9760.0,9766.0,9756.2,9762.0,9756.0,9760.0,9762.0,9761.0,9762.0,9763.0,9760.82
83,84,9760.0,9766.0,9756.6,9762.0,9756.0,9760.0,9762.0,9761.0,9762.0,9763.0,9760.86
84,85,9760.0,9766.0,9758.0,9762.0,9756.0,9760.0,9762.0,9761.0,9762.0,9763.0,9761.0
85,86,9760.0,9766.0,9759.8,9762.0,9756.0,9760.0,9762.0,9761.0,9762.0,9763.0,9761.18
86,87,9760.0,9766.0,9760.0,9762.0,9756.0,9760.0,9762.033333333333,9761.0,9762.0,9763.0,9761.203333333333
87,88,9760.0,9766.0,9760.0,9762.0,9756.0,9760.0,9762.033333333333,9761.0,9762.0,9763.0,9761.203333333333
88,89,9760.0,9766.0,9760.0,9762.0,9756.0,9760.0,9762.066666666668,9761.0,9762.0,9763.0,9761.206666666667
89,90,9760.0,9766.0,9760.0,9762.0,9756.0,9760.0,9762.133333333333,9761.0,9762.0,9763.0,9761.213333333333
90,91,9760.0,9766.0,9760.0,9762.0,9756.0,9760.0,9762.133333333333,9761.0,9762.0,9763.0,9761.213333333333
91,92,9760.0,9766.0,9760.0,9762.0,9756.0,9760.0,9762.2,9761.0,9762.0,9763.0,9761.22
92,93,9760.066666666668,9766.0,9760.0,9762.0,9756.0,9760.0,9762.366666666667,9761.0,9762.0,9763.0,9761.243333333334
93,94,9760.066666666668,9766.0,9760.0,9762.0,9756.0,9760.0,9762.433333333332,9761.0,9762.0,9763.0,9761.25
94,95,9760.066666666668,9766.0,9760.0,9762.0,9756.0,9760.0,9762.7,9761.0,9762.0,9763.0,9761.276666666667
