,Generations,Run 1 ASF,Run 2 ASF,Run 3 ASF,Run 4 ASF,Run 5 ASF,Run 6 ASF,Run 7 ASF,Run 8 ASF,Run 9 ASF,Run 10 ASF,Average ASF
66,67,478.26666666666665,544.0333333333333,538.2666666666667,505.1333333333333,451.5,377.3,436.8,532.7333333333333,522.1,386.56666666666666,477.2700000000001
67,68,476.8333333333333,546.9666666666667,540.3666666666667,503.23333333333335,457.3666666666667,372.8333333333333,433.3333333333333,530.6,522.9666666666667,380.73333333333335,476.52333333333337
68,69,478.23333333333335,544.4,539.1,508.6,465.9,385.03333333333336,430.3333333333333,538.1,521.9666666666667,375.56666666666666,478.72333333333336
69,70,487.76666666666665,546.5,541.1,505.46666666666664,457.8,401.8,441.3333333333333,527.3333333333334,511.76666666666665,381.6,480.2466666666668
70,71,483.3666666666667,543.0,543.8666666666667,507.6333333333333,456.6333333333333,396.43333333333334,440.53333333333336,534.3666666666667,509.73333333333335,381.8,479.7366666666667
71,72,485.03333333333336,545.0666666666667,540.8666666666667,506.0,443.6,397.3,441.26666666666665,533.6333333333333,517.0,375.46666666666664,478.52333333333326
72,73,489.46666666666664,548.1666666666666,540.2666666666667,508.2,419.46666666666664,398.06666666666666,445.1666666666667,539.4,517.6666666666666,377.3666666666667,478.3233333333334
73,74,498.23333333333335,550.2666666666667,538.4,512.5666666666667,419.9,398.43333333333334,443.8,540.8,515.4333333333333,378.96666666666664,479.68
74,75,496.6666666666667,552.2333333333333,535.7666666666667,518.9333333333333,417.6333333333333,419.26666666666665,445.56666666666666,548.2333333333333,518.4666666666667,379.2,483.1966666666666
75,76,504.1666666666667,555.0333333333333,535.8,523.4,424.76666666666665,423.73333333333335,443.03333333333336,550.4,521.4333333333333,385.1333333333333,486.69000000000005
76,77,510.6333333333333,552.8666666666667,537.1666666666666,526.6333333333333,427.23333333333335,423.6,444.23333333333335,549.5,522.1666666666666,390.4,488.44333333333327
77,78,511.3,554.3,537.9333333333333,528.9666666666667,436.43333333333334,422.6,440.26666666666665,550.3,524.0,391.23333333333335,489.7333333333334
78,79,512.9,555.8666666666667,541.8333333333334,529.6666666666666,436.26666666666665,425.76666666666665,435.3666666666667,550.4333333333333,526.3,382.53333333333336,489.6933333333333
79,80,510.76666666666665,555.3,539.0333333333333,525.2,452.3666666666667,429.6,434.73333333333335,552.7,531.2,377.3333333333333,490.82333333333327
80,81,519.6666666666666,552.5,539.8333333333334,522.3333333333334,464.8,429.23333333333335,441.3,550.5,531.3,383.8666666666667,493.5333333333334
81,82,532.5666666666667,550.2666666666667,538.5666666666667,518.0333333333333,470.1666666666667,425.76666666666665,446.1,552.6333333333333,535.0,385.1666666666667,495.42666666666673
82,83,532.3333333333334,550.1,542.3666666666667,514.5666666666667,455.53333333333336,433.2,460.23333333333335,553.2,534.4333333333333,389.43333333333334,496.53999999999996
83,84,533.9333333333333,550.9333333333333,540.8666666666667,514.3333333333334,458.8333333333333,433.1333333333333,467.6333333333333,554.8,538.0666666666667,392.2,498.47333333333324
84,85,538.9333333333333,556.2,537.8,512.7,466.4,434.1,464.43333333333334,557.3,547.7666666666667,390.76666666666665,500.64
85,86,534.4666666666667,557.3,539.9,517.2666666666667,472.76666666666665,439.8333333333333,476.8333333333333,556.7,547.0,397.03333333333336,503.91
86,87,542.4,558.9333333333333,537.2,518.9666666666667,462.03333333333336,446.26666666666665,478.1333333333333,558.2666666666667,538.8333333333334,399.76666666666665,504.0799999999999
87,88,543.0666666666667,560.4666666666667,535.7,515.4,462.1,448.6666666666667,481.8333333333333,555.9666666666667,535.2333333333333,404.26666666666665,504.27
88,89,546.8333333333334,562.0,541.5666666666667,514.6666666666666,449.2,452.3666666666667,467.3666666666667,559.0,533.5666666666667,404.23333333333335,503.08000000000004
89,90,549.7666666666667,564.7333333333333,540.8,511.46666666666664,449.2,455.8333333333333,466.93333333333334,562.8333333333334,533.0,406.3333333333333,504.09
90,91,553.6333333333333,564.7,543.0666666666667,515.7,444.6,449.5,472.8333333333333,565.5333333333333,543.6666666666666,413.06666666666666,506.6300000000001
91,92,549.9,566.5666666666667,540.9,515.0,450.03333333333336,454.26666666666665,467.03333333333336,563.3666666666667,540.7,416.76666666666665,506.45333333333326
92,93,546.9333333333333,566.7666666666667,534.1666666666666,516.7666666666667,457.73333333333335,456.6666666666667,466.23333333333335,567.9,542.8,418.1333333333333,507.40999999999997
93,94,549.2,571.0666666666667,533.3333333333334,519.1333333333333,457.4,456.3,467.8666666666667,562.1333333333333,544.4333333333333,417.6666666666667,507.85333333333347
94,95,559.5,571.4,531.0666666666667,523.9666666666667,455.6,452.6666666666667,475.96666666666664,562.9,544.8333333333334,415.53333333333336,509.34333333333336
95,96,560.3666666666667,572.1666666666666,533.2666666666667,522.6666666666666,465.76666666666665,452.3,473.6,565.2666666666667,548.4666666666667,425.73333333333335,511.96000000000004
96,97,564.7666666666667,569.4333333333333,531.6666666666666,524.6666666666666,465.53333333333336,453.8333333333333,473.3333333333333,562.8333333333334,551.9333333333333,426.5,512.45
97,98,566.2666666666667,569.5333333333333,527.2666666666667,529.6333333333333,464.03333333333336,453.06666666666666,471.1666666666667,562.0,552.7666666666667,428.1666666666667,512.39
98,99,563.2666666666667,573.3333333333334,529.6333333333333,526.7,463.73333333333335,447.93333333333334,468.3666666666667,562.1,555.5333333333333,433.6,512.4200000000001
99,100,560.1333333333333,572.7,528.7666666666667,529.8,473.1333333333333,449.96666666666664,471.1333333333333,565.3,554.1666666666666,444.8333333333333,514.9933333333333
