,Generations,Run 1 ASF,Run 2 ASF,Run 3 ASF,Run 4 ASF,Run 5 ASF,Run 6 ASF,Run 7 ASF,Run 8 ASF,Run 9 ASF,Run 10 ASF,Average ASF
74,75,92397.9,93964.36666666667,92844.83333333333,88815.53333333334,97316.66666666667,93680.43333333333,90945.63333333333,96730.0,92574.26666666666,94980.16666666667,93424.98
75,76,92321.33333333333,93769.56666666667,92265.36666666667,88716.5,97662.06666666667,94134.3,90873.23333333334,97038.3,92625.73333333334,94820.53333333334,93422.69333333334
76,77,92286.4,93142.26666666666,92281.1,88557.63333333333,97595.7,93439.06666666667,91413.33333333333,97515.4,92563.1,94897.9,93369.19000000002
77,78,92401.1,93021.1,91879.0,88654.8,97271.13333333333,93536.23333333334,91570.2,98413.56666666667,92964.23333333334,95048.3,93475.96666666667
78,79,92356.06666666667,92205.56666666667,91791.6,88636.3,96906.93333333333,93031.83333333333,90978.73333333334,98921.56666666667,93532.1,95166.7,93352.74
79,80,92241.63333333333,92578.23333333334,91276.96666666666,88774.76666666666,97480.0,93290.13333333333,90593.3,98876.96666666666,93539.0,95286.93333333333,93393.79333333333
80,81,92298.96666666666,92684.9,91896.23333333334,89140.5,97562.56666666667,93190.86666666667,90712.33333333333,98428.2,93405.23333333334,95810.86666666667,93513.06666666668
81,82,92111.6,92376.1,91609.03333333334,89204.36666666667,97876.83333333333,93153.83333333333,90934.6,98306.66666666667,93272.0,96138.3,93498.33333333333
82,83,92201.53333333334,92560.13333333333,91605.76666666666,89352.53333333334,97334.0,92930.23333333334,90302.86666666667,98329.16666666667,93145.23333333334,96105.6,93386.70666666665
83,84,92205.43333333333,92710.6,92091.53333333334,89096.33333333333,97597.86666666667,92885.0,90777.7,98254.26666666666,93767.13333333333,96371.0,93575.68666666665
84,85,92435.93333333333,92846.66666666667,91429.93333333333,89092.7,97348.26666666666,93655.73333333334,89958.63333333333,97241.76666666666,93501.53333333334,96630.26666666666,93414.14333333334
85,86,92474.76666666666,93046.9,91190.76666666666,89127.1,97072.03333333334,93421.43333333333,90929.06666666667,96795.73333333334,93957.66666666667,97051.33333333333,93506.68000000001
86,87,92490.36666666667,93555.53333333334,91284.5,89148.03333333334,96963.96666666666,93819.23333333334,90808.8,96767.23333333334,94261.13333333333,96832.5,93593.13
87,88,92810.23333333334,93425.23333333334,91309.16666666667,88865.0,96946.76666666666,93678.56666666667,90379.0,96782.06666666667,93825.36666666667,96545.5,93456.69
88,89,92739.66666666667,93613.2,91316.93333333333,88927.76666666666,97555.5,93959.33333333333,89675.53333333334,97088.63333333333,93963.83333333333,96768.76666666666,93560.91666666667
89,90,92664.96666666666,93754.03333333334,91050.73333333334,88753.16666666667,97589.7,94022.2,89531.13333333333,97015.83333333333,94033.1,96755.13333333333,93517.0
90,91,92820.2,93895.96666666666,90826.23333333334,88350.36666666667,97550.5,93696.06666666667,89176.33333333333,96993.03333333334,94230.7,96849.16666666667,93438.85666666666
91,92,92796.7,93933.9,90772.1,88785.46666666666,97490.93333333333,93568.73333333334,89520.5,96730.53333333334,94384.0,97280.66666666667,93526.35333333332
92,93,92935.96666666666,94064.16666666667,90982.33333333333,88421.73333333334,97727.9,93588.93333333333,88801.33333333333,96405.53333333334,94282.03333333334,97461.0,93467.09333333334
93,94,93263.33333333333,94322.36666666667,90294.66666666667,88253.66666666667,97625.16666666667,93373.33333333333,88800.36666666667,96763.2,94330.5,97636.8,93466.34000000001
94,95,93371.73333333334,94545.96666666666,90290.06666666667,88491.83333333333,98152.4,93421.23333333334,88993.7,96989.9,94206.76666666666,98166.4,93663.00000000001
95,96,92916.03333333334,94724.66666666667,90473.66666666667,88568.73333333334,98812.03333333334,93425.86666666667,89585.46666666666,96436.53333333334,93909.46666666666,98063.16666666667,93691.56333333332
96,97,93039.6,94836.7,90967.6,88353.33333333333,98856.0,93520.9,89622.9,96666.76666666666,93620.23333333334,97625.96666666666,93711.00000000001
97,98,92797.93333333333,94593.9,91206.13333333333,88453.13333333333,99226.93333333333,93799.03333333334,90799.6,96418.06666666667,93560.23333333334,98057.53333333334,93891.24999999999
98,99,92769.46666666666,94274.83333333333,91231.63333333333,88479.4,99008.83333333333,93643.03333333334,90701.73333333334,96720.26666666666,93458.06666666667,97805.9,93809.31666666667
99,100,92436.03333333334,93918.0,91080.9,88247.7,98993.1,93415.6,90627.03333333334,97175.46666666666,93597.26666666666,97770.4,93726.15000000001
